scorer,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290
755,1003.5268,209.08745,1.0,995.1415,225.3272,1.0,1023.2549,222.46202,1.0,1021.58856,187.36983,0.8166384,1006.3087,244.12318,1.0,1047.4829,232.493,1.0,1028.2623,251.10698,1.0,1039.7546,285.54813,1.0,1051.9706,328.32285,1.0,1057.6271,372.61517,1.0,1056.1954,421.97842,0.89021695,1031.5676,469.62747,0.78406113,994.27734,520.7586,0.8349464
756,1007.1547,209.18117,1.0,998.2372,225.21062,1.0,1025.6542,222.52235,1.0,1024.274,187.35596,0.9126927,1007.52795,242.8168,0.9960069,1048.6732,232.22623,1.0,1029.7573,249.93654,1.0,1039.8195,284.65466,1.0,1051.3453,327.79755,1.0,1056.3392,371.70505,0.9953284,1057.6017,420.40067,0.92084175,1035.0099,469.3447,0.82007074,1002.861,523.79285,1.0
757,1009.13007,202.52275,1.0,999.0429,218.37398,1.0,1025.5121,217.51778,1.0,1024.1377,186.28116,0.8337646,1005.2641,241.7194,1.0,1049.5239,232.71002,1.0,1029.0261,250.9485,1.0,1041.6461,285.51236,1.0,1051.1283,327.96182,1.0,1056.9084,372.6158,1.0,1057.3285,420.95624,0.8984269,1034.9084,470.19943,0.79413414,1002.977,525.7349,1.0
758,1008.02356,202.94633,1.0,995.8413,218.11575,1.0,1022.7613,217.33809,1.0,1023.8054,187.49196,0.7693708,1005.2753,243.01562,1.0,1048.4553,233.55814,1.0,1028.4021,252.0816,1.0,1041.0597,286.87268,1.0,1050.3293,327.7393,1.0,1056.8651,373.1766,1.0,1056.8015,421.34158,0.8891898,1034.6422,470.5121,0.7854101,1003.3476,526.38293,1.0
759,1006.0982,205.2225,1.0,996.17523,222.4303,1.0,1023.2894,219.7087,1.0,1026.1268,188.38737,0.92311335,1006.12823,242.53528,1.0,1049.5526,233.56595,1.0,1028.4868,251.678,1.0,1041.5964,286.42715,1.0,1050.0083,327.91953,1.0,1056.3801,373.00745,1.0,1055.7448,422.42435,0.89913225,1033.659,470.2728,0.79848915,1002.7318,524.5818,1.0
760,1006.43195,203.51648,1.0,994.35504,219.22609,1.0,1023.5014,219.51466,1.0,1026.3734,188.42664,0.87422276,1006.14667,242.43216,1.0,1049.8818,233.52312,0.9859682,1028.9489,251.97774,1.0,1039.245,285.98514,1.0,1049.8185,327.89755,1.0,1056.041,373.0529,1.0,1055.1985,421.8012,0.92156816,1032.5125,469.89365,0.7703526,1000.6754,526.125,0.96029097
761,1001.6137,199.19844,1.0,992.7063,214.62154,1.0,1020.9384,213.38536,1.0,1027.0798,188.81717,0.6755531,1005.5543,242.957,1.0,1048.9515,233.75105,0.9972911,1028.826,251.53845,1.0,1039.0203,286.2033,1.0,1050.4922,328.07886,1.0,1056.4535,373.4402,1.0,1055.8872,421.46017,0.8936097,1033.471,470.07956,0.7764876,1000.80475,526.0411,0.9910697
762,1001.81757,197.43161,1.0,993.13666,212.90744,1.0,1021.1785,210.32927,1.0,1027.902,190.89018,0.61213577,1005.999,242.69116,1.0,1049.3333,233.75954,0.9983541,1028.768,251.37552,1.0,1038.9155,285.9634,1.0,1049.9852,328.10358,1.0,1056.3585,373.18643,1.0,1054.6819,421.53717,0.9290464,1031.8359,469.70657,0.77800745,999.8746,525.3783,0.9757215
763,1001.20386,193.89012,1.0,992.5768,209.69614,1.0,1019.86694,209.17207,1.0,1029.6792,191.97058,0.53985375,1006.32117,243.74554,1.0,1049.1174,234.36539,1.0,1028.7148,251.92622,0.9935177,1038.8077,286.6375,1.0,1050.1675,328.54153,1.0,1056.2721,373.8552,1.0,1054.8976,421.5265,0.91600865,1032.3494,470.02356,0.7794574,1000.7546,526.5377,0.97736305
764,1001.63983,197.5064,1.0,993.3534,213.4184,1.0,1020.9436,210.10277,1.0,1028.9631,191.94643,0.63697755,1006.7657,243.78354,1.0,1049.5823,234.24965,0.98459995,1029.5919,252.31375,1.0,1039.7734,286.5842,1.0,1050.2612,328.34842,1.0,1056.3032,373.43427,1.0,1054.7317,421.42868,0.9186845,1031.8695,469.85953,0.7767431,1000.1287,526.2511,0.9696963
765,1000.75543,197.30101,1.0,992.2577,212.94919,1.0,1019.2412,210.46771,1.0,1028.8467,192.11346,0.5921626,1006.7145,244.04587,1.0,1049.5726,234.34987,0.9885334,1029.7388,252.6815,1.0,1039.9169,287.22003,1.0,1050.8763,328.90765,1.0,1055.5082,373.53403,0.9971043,1054.9152,420.68573,0.92293715,1032.1172,469.41702,0.7778868,1000.4312,526.2693,0.96627396
766,998.835,194.21394,1.0,991.1023,210.21747,1.0,1017.5646,209.24194,1.0,1027.9352,192.43506,0.5160822,1006.4728,244.35312,0.9981741,1048.9529,234.00458,1.0,1029.1783,252.20258,0.9765159,1039.3357,286.56876,1.0,1050.174,328.59705,1.0,1055.9974,373.61353,1.0,1054.6527,420.84222,0.9258189,1031.998,469.6656,0.78554887,1000.4178,526.39954,0.9765337
767,997.81683,191.43155,1.0,989.4789,208.98988,1.0,1016.8073,205.14026,1.0,1028.7395,193.15402,0.4821235,1006.37036,244.33978,0.9756557,1048.8258,233.16393,1.0,1029.1794,251.90678,0.9631233,1039.281,286.34448,1.0,1049.9805,328.21622,1.0,1055.8007,373.38916,1.0,1054.6368,420.73563,0.94038606,1031.7607,469.70505,0.7746274,1000.3526,526.3837,0.9833972
768,997.9217,188.00822,1.0,990.66064,207.07474,1.0,1016.4222,202.61307,1.0,1032.0068,193.10988,0.3577329,1006.195,243.76186,0.9794676,1049.1437,233.2211,1.0,1029.212,251.98686,0.9742725,1039.2528,286.3241,1.0,1049.6072,328.44437,1.0,1055.4108,373.29242,0.98889065,1053.7914,421.26672,0.95989656,1030.4435,470.1322,0.80021447,999.7658,526.0971,0.9432069
769,999.47955,184.05038,1.0,990.4403,202.6037,1.0,1016.19794,201.06197,1.0,1030.5984,193.49646,0.09625229,1006.4725,243.19217,1.0,1049.3284,233.52518,1.0,1028.8622,251.71904,0.97829324,1038.99,286.3412,1.0,1049.5671,328.1938,1.0,1055.6588,373.54706,1.0,1053.7057,421.8921,0.9479352,1030.3507,470.0124,0.8008456,999.65546,526.0812,0.9526094
770,998.297,184.4271,1.0,989.8075,202.34877,1.0,1015.4733,200.16908,1.0,1030.1166,193.61858,0.07701872,1006.3458,244.02419,1.0,1049.0627,233.8707,1.0,1028.9662,252.1392,0.98221105,1039.1854,286.92343,1.0,1049.8898,328.64172,1.0,1055.9047,373.50854,1.0,1053.8657,421.35318,0.9501152,1030.6641,469.9048,0.7957308,999.9575,526.6571,0.9450766
771,996.83435,184.27792,1.0,988.59625,203.90697,1.0,1014.2859,200.26111,1.0,1029.7611,194.9374,0.110457055,1006.05066,244.49019,1.0,1048.794,233.81844,1.0,1029.0743,252.63966,0.9823222,1039.5249,286.84784,1.0,1049.9601,328.5399,1.0,1055.5463,373.27917,0.9963019,1053.645,421.30475,0.95624906,1030.3453,469.94672,0.80126303,999.66077,526.2142,0.93127483
772,995.3478,188.34526,1.0,988.0256,208.52199,1.0,1013.52734,202.15765,1.0,1028.1278,195.94402,0.16057636,1006.0628,245.40764,0.9822606,1047.9918,234.28412,1.0,1028.7375,252.89948,0.98140293,1041.1592,287.991,1.0,1049.8065,329.19504,1.0,1055.7462,373.6602,0.99049705,1053.5658,422.06915,0.9583909,1030.3436,470.27615,0.80453163,999.6994,526.6795,0.9245513
773,997.52985,200.15327,1.0,987.7517,217.32306,1.0,1015.08887,214.04941,1.0,1024.0105,191.9338,0.7654774,1005.5827,244.99748,1.0,1048.0707,234.14198,1.0,1029.0731,252.80495,1.0,1039.4877,287.48343,1.0,1049.7662,328.9395,1.0,1054.8218,372.85538,0.979388,1052.4999,420.3658,0.98512024,1028.2982,468.88464,0.84622306,997.48065,524.1549,0.9328886
774,993.3093,202.09074,1.0,984.6874,218.52206,1.0,1011.6404,216.29807,1.0,1022.67505,194.08968,0.9040946,1005.77075,247.8047,1.0,1046.8391,235.0744,1.0,1028.3645,253.76349,0.98786974,1040.1053,288.05392,1.0,1048.7449,330.23395,1.0,1055.2284,373.76968,0.9760523,1054.0428,421.25058,0.9281538,1030.3397,469.7194,0.81366307,998.36896,527.0707,0.8713537
775,989.71674,198.64185,1.0,984.1094,215.75754,1.0,1010.1196,209.79474,1.0,1022.8999,195.58304,0.61113316,1004.59644,248.20157,1.0,1045.9147,235.16582,1.0,1027.9303,253.96611,0.9753356,1039.4984,288.185,1.0,1048.8949,330.11887,1.0,1055.4288,374.14017,0.98650545,1054.0609,421.7562,0.92330605,1030.5663,470.07532,0.8211592,998.8459,527.1906,0.8886147
776,987.54395,196.31253,1.0,982.27435,214.5539,1.0,1007.88293,206.17496,1.0,1021.84625,197.71448,0.3410592,1004.69226,248.57198,1.0,1045.5898,234.76587,1.0,1027.8478,254.06615,0.961707,1039.5643,288.22955,0.9959467,1048.9805,330.30255,1.0,1055.1726,374.26822,0.9890581,1053.8672,421.70377,0.93075377,1030.107,470.01886,0.82092714,998.8926,527.2653,0.89941865
777,987.53986,194.42513,1.0,982.2712,212.15036,1.0,1006.90515,205.21272,1.0,1020.70355,198.53612,0.29743746,1004.35474,248.53363,1.0,1045.1162,234.37418,1.0,1027.8197,253.86047,0.97937113,1040.6575,288.92352,0.9977423,1049.5442,329.66998,1.0,1055.7424,373.5782,1.0,1053.5841,421.12292,0.94506943,1029.9379,469.9623,0.8107813,998.8184,527.40686,0.90836114
778,986.56934,188.87524,1.0,980.9158,208.64896,1.0,1005.7739,200.87653,1.0,1020.84894,198.30714,0.11583608,1004.15344,247.57431,0.955322,1045.3396,233.68544,1.0,1028.0624,253.63515,0.9903063,1040.4564,288.54977,1.0,1048.9839,329.44666,1.0,1055.491,373.63437,0.99748886,1053.1565,421.40076,0.961456,1029.6527,470.00296,0.81012714,998.8406,527.5406,0.9000253
779,986.1836,181.46547,1.0,980.6318,200.87088,1.0,1005.8802,192.45555,1.0,1029.7908,213.43123,0.106661186,1004.24994,247.25902,0.9775016,1045.3499,233.88213,1.0,1028.2374,253.96396,1.0,1040.6515,288.41766,0.99533,1048.6068,329.50574,1.0,1055.2568,373.8982,0.98443013,1053.1445,422.1264,0.95646363,1029.6091,470.38455,0.8254552,998.80664,527.36774,0.8904335
780,986.97705,167.45708,1.0,983.03,188.98033,1.0,1005.2154,180.56468,1.0,983.9388,524.1625,0.02344569,1004.9485,252.91309,1.0,1044.9812,233.62997,1.0,1031.1344,256.36258,1.0,1043.8389,288.5068,1.0,1052.4789,329.58313,1.0,1055.7588,373.8993,1.0,1054.6147,421.38904,0.9323262,1030.8018,469.98608,0.7890353,999.37445,526.702,0.92513484
781,983.9269,162.23497,1.0,981.0212,182.93509,1.0,1003.169,171.62642,1.0,1015.77515,234.10765,0.02569595,1007.71173,259.71515,1.0,1044.095,237.1526,1.0,1033.2477,257.70883,1.0,1049.332,290.2671,0.9813129,1054.7203,331.8283,1.0,1056.4941,374.61868,1.0,1058.7604,421.9225,0.9256807,1034.1818,470.74472,0.7802666,1000.35693,525.7285,1.0
782,960.76654,175.5307,1.0,964.8507,194.95485,1.0,982.50604,181.91606,1.0,988.9974,262.4414,0.06571247,1006.7657,268.82303,1.0,1036.6049,240.69594,1.0,1030.6531,262.40027,1.0,1050.3671,292.3886,1.0,1058.9956,334.66983,1.0,1060.1222,376.3159,0.99604064,1063.7714,424.9799,0.9713963,1036.5668,471.29477,0.80163366,1001.3977,525.01074,1.0
783,942.9234,190.20244,1.0,948.9303,207.37122,1.0,964.38245,193.61603,1.0,989.117,272.62967,0.064358786,1002.4621,275.81354,1.0,1027.715,247.1549,0.94292796,1024.6078,267.2926,1.0,1048.5104,296.52612,0.9929343,1060.7181,335.74792,1.0,1062.345,377.0931,0.9404381,1068.8439,426.24548,0.99485195,1044.8975,473.78555,0.88881123,1006.362,523.6063,1.0
784,936.1582,194.82968,1.0,941.54425,213.74797,1.0,957.1637,196.83337,1.0,975.5611,274.61078,0.09187627,998.3685,277.28207,1.0,1021.2869,248.82294,0.96199703,1019.6009,268.43533,1.0,1046.1542,293.79016,1.0,1060.3717,333.90564,1.0,1063.064,375.725,0.9293361,1070.0022,425.2969,0.96866685,1046.0786,473.0989,0.8684266,1008.368,522.93616,1.0
785,932.7696,201.90154,1.0,939.9898,222.0575,1.0,954.1762,203.97409,1.0,983.13,274.6811,0.04974079,993.8403,279.9881,1.0,1015.9534,250.99829,0.9255511,1013.9077,270.19824,1.0,1042.532,292.08426,1.0,1059.751,332.3221,1.0,1061.715,373.86984,0.955608,1071.999,422.3973,0.9618768,1047.7745,471.48285,0.8192662,1009.96716,522.0013,1.0
786,935.46497,206.14128,1.0,940.94086,225.42812,1.0,956.18,208.78658,1.0,995.3156,267.1791,0.07343591,990.86304,282.29556,1.0,1013.261,252.17746,1.0,1011.2318,271.83417,1.0,1041.4951,292.06287,1.0,1061.2498,328.74863,0.99184734,1065.7426,369.85275,0.9953306,1079.3046,418.15286,0.97351897,1057.4756,468.51752,0.83120316,1018.3621,518.4816,0.9218319
787,950.724,198.365,1.0,954.885,218.04585,1.0,970.8975,202.28366,1.0,971.43787,266.7642,0.20442462,988.74225,278.57922,1.0,1015.3279,247.2505,0.9392085,1011.025,268.8879,1.0,1039.283,290.29156,1.0,1060.087,327.03467,1.0,1065.2899,365.4855,1.0,1080.0591,412.90424,0.98413265,1068.1012,464.70346,0.8925635,1037.0688,516.4631,0.9605649
788,955.4541,206.47415,1.0,958.9983,226.36867,1.0,974.367,210.08644,1.0,969.0372,263.74268,0.30917627,986.4829,278.7066,0.9841917,1014.484,246.37581,0.9539943,1009.62665,269.41336,1.0,1037.4587,290.59085,1.0,1057.6135,326.21976,1.0,1063.371,364.32016,0.9907549,1079.8466,410.8175,0.9755309,1067.2615,462.345,0.88772994,1032.7363,513.3565,0.9178377
789,957.7415,211.84438,1.0,959.306,232.2512,1.0,976.8081,215.67314,1.0,970.63806,264.04837,0.07666467,981.831,277.03375,1.0,1011.0707,244.20276,0.9580921,1005.5446,267.94897,1.0,1032.8942,289.5072,1.0,1056.1395,322.6723,1.0,1062.7432,362.39886,0.935853,1080.5769,407.7432,0.96499044,1069.9202,461.55945,0.9110859,1036.6426,512.856,1.0
790,960.25446,211.32822,1.0,960.851,230.37344,1.0,980.2047,216.75468,1.0,964.93787,259.26456,0.10070647,971.77374,270.77652,0.9726144,1002.91113,239.8319,1.0,996.3974,263.17194,1.0,1025.2076,284.93668,0.99132377,1051.4471,316.38293,1.0,1063.6012,354.2843,0.98025906,1076.1724,403.84552,1.0,1067.6796,455.21783,0.86237425,1042.8175,509.8791,0.9056952
791,942.6775,209.06796,1.0,944.6877,227.71019,1.0,962.66113,211.99953,1.0,953.166,261.71515,0.079010464,966.6375,272.36435,0.94170237,996.3859,237.55237,0.9844197,991.37964,263.07736,1.0,1022.66064,283.1134,1.0,1049.8124,311.47778,1.0,1067.4462,346.41153,1.0,1077.3928,395.06213,0.9871243,1066.3419,445.93283,0.94959027,1044.3936,502.78976,0.89604187
792,918.3074,208.09764,1.0,923.979,228.12645,1.0,938.90045,210.174,1.0,944.64014,265.4712,0.049445853,965.69934,275.4115,1.0,987.2683,237.75592,1.0,986.71844,262.28748,1.0,1020.7919,276.40942,1.0,1050.1738,304.435,1.0,1070.1075,339.82126,0.93681663,1079.0707,388.50177,0.9322736,1070.6473,438.0432,0.8736772,1051.067,495.80325,1.0
793,890.90936,223.31384,1.0,904.6671,238.14601,1.0,912.1635,215.62503,1.0,949.53174,279.9296,0.09269101,969.79474,280.29034,1.0,977.4339,245.83815,0.8578403,982.91675,263.8163,1.0,1022.49396,269.19266,1.0,1055.285,297.35135,1.0,1070.658,334.91934,0.9133113,1079.6814,381.30746,0.87182385,1073.7366,429.0545,0.83993447,1053.9615,488.61203,1.0
794,882.6697,225.64621,1.0,896.3301,242.05681,1.0,904.12,220.65486,1.0,950.562,274.56473,0.0998308,967.89886,280.8467,0.9862091,973.9495,247.56244,0.9262303,980.3867,264.26147,1.0,1020.76825,266.81067,1.0,1057.9877,294.169,1.0,1069.2532,332.3147,0.9226664,1078.5189,379.27023,0.88064283,1079.7625,425.49033,0.8329244,1067.2816,487.06592,0.9893015
795,882.8656,220.3062,1.0,897.0648,235.07137,1.0,902.89056,215.42259,0.9662884,942.5806,288.23087,0.37779084,966.73376,280.0485,0.9871253,972.2185,245.39084,0.9758407,978.6347,262.80832,1.0,1019.06274,264.12576,1.0,1054.838,291.84912,1.0,1067.0753,330.3432,0.89555234,1073.87,379.74658,0.9016121,1076.2759,427.0245,0.82528925,1072.72,489.62073,0.8688616
796,881.9981,223.43425,1.0,894.85767,239.98973,1.0,904.0791,218.41132,0.98097646,935.2749,285.26248,0.21491309,959.84485,282.74045,1.0,966.8716,247.77177,0.88816947,973.5377,266.8646,1.0,1013.6248,266.0003,1.0,1050.9905,290.1532,1.0,1067.4258,329.03784,0.9118132,1073.573,377.69443,0.9022955,1074.1842,427.0997,0.8045726,1072.5092,489.43753,0.8955334
797,872.5523,237.28528,1.0,890.24054,252.78856,1.0,894.67365,229.19592,1.0,933.13354,285.01205,0.1638743,952.8447,284.9484,1.0,959.694,250.12679,0.95744866,965.9508,268.5649,1.0,1007.80334,266.12943,1.0,1051.2725,287.36093,1.0,1069.0753,326.3135,0.91564167,1077.9644,374.24545,0.93500763,1076.5151,423.5111,0.74106807,1072.8284,487.06915,0.79569703
798,872.66797,234.54253,1.0,890.2728,250.57329,1.0,895.6091,227.2671,1.0,925.9051,290.35217,0.13962859,949.7661,284.37497,0.9770615,955.35474,248.60507,0.964769,962.75244,268.96228,1.0,1005.29846,265.5478,1.0,1048.7382,286.8116,1.0,1067.2091,324.55002,0.9366666,1078.4587,372.72852,0.94090796,1077.9733,423.09137,0.73092496,1073.0953,485.35788,0.8156971
799,878.532,233.57079,1.0,892.4109,248.22665,1.0,899.5053,228.13385,1.0,924.3777,290.76163,0.20743811,949.86884,283.59824,0.993945,954.73346,248.14989,0.9631462,962.614,268.40683,1.0,1003.5257,265.96597,1.0,1045.6876,287.63278,1.0,1063.8427,325.6963,0.9371612,1073.9102,374.388,0.9591983,1076.0736,424.23206,0.76627326,1073.3245,486.9055,0.7846524
800,877.07495,240.64401,1.0,892.0184,253.52477,1.0,897.0338,231.06477,1.0,923.0215,289.84375,0.14964058,950.17236,286.1,0.94860417,953.25665,250.41325,0.98737985,961.8189,269.7568,1.0,1003.24365,266.72614,1.0,1045.93,287.45227,1.0,1064.065,325.14676,0.94049215,1073.9595,374.2258,0.9606495,1076.2173,423.98364,0.7764968,1073.511,486.5293,0.782063
801,877.5931,243.00865,1.0,892.0814,256.73935,1.0,898.61194,234.48915,1.0,922.62335,291.9195,0.1627517,950.4294,287.16916,0.96438795,953.48737,250.8877,0.9558841,961.92676,270.04068,1.0,1003.8128,266.4459,1.0,1046.8801,287.12488,1.0,1065.5266,324.80438,0.959374,1074.1086,373.84973,0.9566173,1076.1177,423.43192,0.7567429,1073.471,486.12097,0.764589
802,874.6308,240.84206,1.0,891.9098,253.83502,1.0,894.6025,230.43182,0.977072,922.3998,288.28168,0.30581757,950.67413,285.46213,0.9540812,953.1563,248.91943,0.9138154,961.77594,268.73596,1.0,1004.0551,266.44974,1.0,1046.4867,287.958,1.0,1065.2379,324.58524,0.95934653,1076.1464,373.41656,0.9872676,1076.4314,423.13885,0.757157,1073.5012,485.6593,0.7671179
803,871.1613,240.91273,1.0,890.36346,253.93175,1.0,889.46027,231.38304,1.0,927.4397,293.465,0.61002696,953.6463,283.09454,1.0,952.5605,247.27962,0.9644394,963.60846,263.8675,1.0,1005.98926,264.18497,1.0,1046.8728,287.6207,1.0,1065.8229,324.61557,0.97612685,1077.2529,372.78397,0.9843078,1076.555,422.85855,0.74572396,1073.4922,485.4043,0.80441695
804,876.2157,239.63971,1.0,895.0819,249.75313,1.0,894.1674,229.25911,1.0,927.65424,297.71655,0.84981227,955.78156,283.90796,1.0,953.1893,248.66656,0.9172533,964.469,264.32562,1.0,1006.96686,263.2995,1.0,1047.1649,287.5401,1.0,1065.9966,324.69702,0.9952993,1077.0782,372.29062,0.9816488,1076.5791,422.95013,0.74208874,1073.4448,486.09357,0.7724318
805,878.9415,240.92201,1.0,898.20795,249.37643,1.0,897.0281,230.17712,1.0,926.64856,298.86035,0.8671744,956.9132,284.8475,1.0,953.5436,250.27011,0.93271667,965.0122,265.50327,1.0,1008.1195,262.77112,1.0,1048.0149,287.13873,1.0,1066.0215,325.03104,0.97890186,1077.8126,372.869,0.98844874,1076.737,423.2532,0.7510771,1073.3843,486.16754,0.7755858
806,876.0308,247.86072,1.0,895.4934,256.14026,1.0,893.8945,235.45407,1.0,927.2566,298.1562,0.8337076,958.0638,285.33545,1.0,951.716,252.24292,0.8667485,964.502,265.65085,1.0,1008.611,262.17383,1.0,1047.732,287.985,1.0,1065.8656,325.18903,0.9633895,1077.5786,372.8355,0.98166525,1076.6868,423.0075,0.75021213,1073.4927,485.64972,0.7985691
807,885.2593,255.75389,1.0,907.5789,263.72134,1.0,902.3707,243.11313,1.0,926.4495,301.1539,0.8513004,960.0289,288.31726,0.90330654,951.3741,255.45465,0.9148178,966.46436,268.69135,1.0,1008.77484,263.38077,1.0,1047.3492,288.05515,1.0,1066.4426,325.03735,0.9719796,1077.9078,372.8437,0.9751006,1076.7075,423.22342,0.75384015,1073.4155,486.30066,0.768926
808,886.789,250.04482,1.0,908.2467,258.53217,1.0,904.0254,237.21451,1.0,925.7445,299.30734,0.91345584,960.52734,288.58505,0.8928067,952.01733,254.11694,0.9443812,966.6802,267.9386,1.0,1009.5297,263.5747,1.0,1047.4907,288.71893,1.0,1066.3508,325.14273,0.97627985,1077.834,372.97354,0.97793293,1076.6694,423.05997,0.750306,1073.3788,485.93286,0.79070795
809,886.8807,244.20677,1.0,907.0845,254.97786,1.0,903.2839,232.69962,0.9992684,927.34454,298.85608,0.8589495,959.7867,286.34036,0.95833373,951.5245,252.75726,0.9143444,965.83856,266.41818,1.0,1009.6376,262.85736,1.0,1047.6162,287.93585,1.0,1066.6497,324.8413,0.9776957,1077.861,372.38483,0.97045445,1076.6123,423.0568,0.74124163,1073.3241,486.57022,0.76828444
810,886.19305,240.05475,1.0,907.55237,250.77306,1.0,904.3401,229.76155,1.0,927.2969,297.87408,0.90577924,960.1413,284.72226,0.9779226,955.158,249.88966,0.91097176,967.02106,265.03815,1.0,1010.33386,262.59326,1.0,1048.1974,288.45453,1.0,1066.4471,325.15363,0.9694936,1077.6816,372.98016,0.9690763,1076.8633,423.22794,0.7482876,1073.4116,486.59793,0.78336805
811,888.57495,245.62936,1.0,910.1113,254.66316,1.0,904.83124,233.53688,1.0,928.1513,298.33334,0.8387449,963.1125,285.46436,0.9759236,953.3578,251.50755,0.9058273,968.7415,265.05264,1.0,1012.13464,261.6698,1.0,1050.356,287.12286,1.0,1067.3804,325.38,0.9652073,1077.7058,372.75806,0.96361136,1076.8188,423.19354,0.74063885,1073.5026,486.79074,0.77360547
812,894.8842,252.19458,1.0,913.75525,258.9033,1.0,908.83685,238.76038,1.0,927.5663,300.85617,0.8775137,963.1433,288.1314,0.9502238,954.8986,253.26387,0.9137539,969.16565,268.81122,1.0,1010.6711,263.47516,1.0,1048.9656,287.3315,1.0,1067.0244,324.59705,0.9710349,1078.1272,372.05533,0.9570297,1076.778,422.93292,0.7504357,1073.522,486.6713,0.7664134
813,892.1771,248.30518,1.0,912.483,255.76163,1.0,906.8826,235.31378,1.0,926.9353,299.60443,0.9162905,962.7328,287.54416,0.93673813,953.92285,253.08688,0.89870936,968.2127,267.1028,1.0,1010.4706,263.00467,1.0,1048.1874,288.1198,1.0,1067.326,324.6756,0.99792755,1078.0822,372.108,0.9600992,1076.879,422.94974,0.74614716,1073.3275,486.4147,0.7978268
814,891.5181,251.14749,1.0,912.89294,257.0988,1.0,905.4453,237.0376,1.0,927.63715,300.20035,0.8727998,963.3851,286.89905,0.9510007,950.70795,252.54214,0.8665555,967.8081,266.00223,1.0,1010.68604,262.16025,1.0,1048.3126,288.31842,1.0,1066.6351,325.61066,0.96718174,1077.8718,373.19156,0.95869607,1077.1721,423.04572,0.74386865,1073.4113,486.58994,0.78304464
