scorer,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290,DLC_Resnet50_Fear Conditioning With Implant 9 CamMay16shuffle1_snapshot_290
735,853.4351,227.49963,1.0,837.6225,241.20708,1.0,858.4981,247.93506,1.0,952.0624,907.14667,0.012746594,811.7395,315.05396,1.0,849.28546,322.84302,1.0,829.2739,324.6543,1.0,827.3265,358.34537,1.0,823.3665,398.3094,1.0,812.82513,436.84378,1.0,798.6763,481.38995,0.9540736,767.44434,524.3067,0.8434733,718.9212,562.2884,0.9076064
736,844.06104,224.89326,1.0,829.4723,238.75014,1.0,850.1009,244.59462,1.0,713.6296,567.5665,0.01949961,810.2121,314.69724,1.0,849.643,319.26514,1.0,829.29565,323.44037,1.0,829.34863,358.21402,1.0,825.68567,399.72333,0.9921553,815.1837,438.2418,1.0,798.2931,480.34128,0.9589835,765.259,520.7476,0.7984757,721.2094,564.63324,0.9016349
737,845.3369,223.49677,1.0,830.09875,238.27596,1.0,851.0775,242.41614,1.0,615.2777,320.29855,0.013792152,809.0135,310.49277,0.9726688,848.7799,316.50784,0.9944588,827.9317,320.04263,1.0,823.1689,353.4362,1.0,819.1973,392.90863,0.95170003,813.86365,431.6687,1.0,799.5566,473.90912,0.92490023,770.0863,518.1233,0.8092311,733.8571,568.01624,0.97311854
738,855.7101,228.33147,1.0,838.28125,241.40887,1.0,858.198,249.93288,1.0,728.7488,568.676,0.014657453,812.99255,306.04428,0.9470157,850.5166,317.5646,1.0,829.81696,319.33133,1.0,823.5776,351.87668,0.9794661,822.24414,390.13477,1.0,816.3437,425.026,0.9800472,804.51654,468.2676,0.95457876,777.2943,513.66406,0.79176825,740.482,564.1632,0.94000286
739,866.6658,232.78976,1.0,848.22876,242.5115,1.0,867.21674,253.83505,1.0,838.6659,905.7529,0.011751907,816.2679,305.0209,0.8931089,853.6016,319.10168,1.0,832.14124,318.68027,0.95057863,827.6666,350.591,0.97787446,827.6409,386.91046,1.0,820.27246,420.60684,1.0,809.0545,464.6908,0.95787364,783.61884,511.44717,0.8750078,746.9594,562.15234,0.9441931
740,867.3829,224.73824,1.0,849.81696,235.61597,1.0,868.8221,245.25067,1.0,951.35406,907.8422,0.014008036,816.4917,301.68378,0.98945683,855.0646,316.51486,1.0,832.5512,316.76852,1.0,827.4432,349.25037,0.99848765,828.42255,386.64117,1.0,821.34973,420.41513,0.98857373,810.5113,464.49808,0.9625997,785.4668,510.8471,0.9014247,748.92145,561.9417,0.93257314
741,854.2271,222.43292,1.0,840.04895,235.60756,1.0,860.24243,241.86441,1.0,838.82745,905.828,0.013222202,814.11096,304.62753,0.9387772,854.007,314.68365,1.0,832.1633,317.13107,1.0,827.4064,349.02914,0.98998773,828.1041,385.9963,1.0,821.7941,419.78287,0.99593866,809.2234,463.11566,0.97479314,784.20105,509.58673,0.90165675,750.24243,562.3572,0.90538293
742,856.0757,233.53615,1.0,840.53107,246.69589,1.0,860.25476,255.79283,1.0,760.0858,923.10944,0.013668216,812.3993,310.9349,0.9965177,853.9226,317.9284,1.0,832.3281,320.6573,0.92359376,830.36084,351.83188,0.9610749,828.5988,388.2307,1.0,821.0362,422.13925,0.98751193,810.2524,465.80023,1.0,786.53613,512.8597,0.86830544,750.4356,564.6343,0.8981352
743,858.8212,240.70447,1.0,842.4736,254.30101,1.0,863.5929,261.60822,1.0,839.15436,905.92505,0.011875207,811.95636,312.17252,0.9505455,855.5859,320.43176,0.9248317,832.5257,323.26562,0.9585698,830.4667,353.68256,0.98439944,828.0047,389.7583,1.0,820.3775,422.71884,0.98513776,808.3043,465.6221,0.9735832,784.58417,513.255,0.8672957,749.85,565.3871,0.92112195
744,855.21594,245.85953,1.0,839.7689,260.9376,1.0,861.5935,266.98395,1.0,807.075,309.9083,0.015317186,809.91284,312.93192,0.93156075,853.87866,319.59198,0.8264107,831.85834,322.08746,0.9808213,830.2262,353.9346,1.0,828.009,390.5171,1.0,820.5301,423.8344,0.94323206,808.6031,466.97748,0.98992103,784.6522,513.77875,0.86818933,749.7543,565.58856,0.90589094
745,852.4142,251.9758,1.0,837.941,266.3666,1.0,858.30914,272.40945,1.0,805.3813,310.28946,0.0149716,808.9056,313.27704,0.9248823,852.91187,319.9051,0.8476852,830.938,322.05725,0.98921144,830.252,354.14084,1.0,827.89294,390.6046,1.0,819.5171,423.43225,0.9628562,807.0536,466.73938,0.97127235,783.18915,513.9372,0.90283895,749.5195,565.6727,0.9108137
746,855.33124,253.17862,1.0,841.963,269.15973,1.0,861.2275,269.78238,1.0,818.95013,284.24136,0.10956172,811.7248,310.55493,1.0,853.55597,311.9095,0.7838246,832.4745,317.97293,0.9067612,833.579,349.53442,1.0,831.856,386.3789,0.97812796,821.0716,420.8377,0.97950596,807.2749,463.90823,0.9988522,782.3864,510.62726,0.89182997,748.9085,563.05194,0.8922499
747,852.002,253.99197,1.0,839.5455,271.31793,1.0,862.04333,270.39954,1.0,819.679,261.16644,0.7860623,811.4454,301.38184,1.0,854.0298,297.90536,0.93370754,834.0446,308.37274,0.9019417,836.4494,338.7537,1.0,836.2304,377.23874,0.96694803,829.1889,410.89514,0.94075,815.71155,454.46066,0.91953856,787.4876,499.7845,0.82777447,751.0381,548.6127,0.8480169
748,849.8315,247.1648,1.0,834.67053,264.86398,1.0,860.33746,265.26465,1.0,817.6833,249.0846,0.878846,809.46533,292.0551,0.9962655,852.2373,289.63065,0.98395026,831.77637,299.77628,0.8934186,833.61664,332.711,1.0,832.21686,370.96704,1.0,827.526,406.26312,0.9192384,817.26764,449.30072,0.8969417,793.4183,494.14722,0.88544655,760.4033,544.25793,0.8807286
749,843.64594,245.7786,1.0,829.3748,261.3559,1.0,854.85144,260.01547,1.0,816.01166,245.4172,0.9407264,809.35956,290.42526,1.0,849.6721,283.14633,0.9844569,831.8625,296.99197,0.89678544,836.9337,330.0176,1.0,840.548,368.7783,1.0,840.3615,406.6946,0.9204949,831.079,449.5834,0.9035573,805.09784,491.80365,0.9088366,771.23553,538.5898,1.0
750,840.2519,242.69266,1.0,827.8882,259.7826,1.0,851.9037,257.38208,1.0,812.99646,240.97314,0.8115076,809.92975,288.03583,1.0,849.21606,278.4331,1.0,832.81744,293.16043,0.89426,839.0952,327.95358,0.9920456,844.5791,369.20123,1.0,845.1735,410.66556,1.0,840.5747,453.00623,0.98311836,821.3341,494.72238,0.9093352,791.97986,541.3479,0.9535548
751,840.0057,246.47278,1.0,827.889,263.676,1.0,852.3177,260.11508,1.0,815.9812,242.56313,0.76953393,809.6981,289.7426,1.0,848.843,278.8234,1.0,832.2954,294.2338,0.8350129,839.20807,329.33484,1.0,845.2449,370.40057,1.0,845.04486,412.0004,1.0,840.11914,454.78036,0.97138256,816.90125,494.67526,0.89213365,779.9285,534.1972,0.9081496
752,839.2579,251.84659,1.0,825.6819,267.4232,1.0,849.18896,268.1525,1.0,817.96497,241.17984,0.8900878,811.0987,289.6408,1.0,851.6301,280.15363,1.0,833.0183,294.34454,0.88494843,842.5702,328.7125,0.9565256,847.69385,370.60864,1.0,845.4673,412.778,1.0,844.5282,456.88055,0.99229753,822.97485,498.03854,0.9118511,783.7398,537.1031,0.96886706
753,843.73694,244.82523,1.0,830.9494,261.9329,1.0,856.67834,257.17865,1.0,818.2602,242.16254,0.846094,812.2521,289.4519,1.0,852.07275,278.85965,0.9876172,835.1355,294.89435,0.9265618,843.0412,328.51678,0.98839253,849.22723,370.0409,1.0,847.0035,412.17453,0.97367245,850.99023,454.92426,0.9822918,835.29816,497.41885,0.9355464,800.4557,538.6636,0.98143595
754,840.9924,247.50864,1.0,830.54877,266.77908,1.0,853.3737,263.65808,1.0,819.1752,244.05531,0.8108727,811.59045,291.01102,1.0,851.02936,282.2998,1.0,833.3968,295.59586,0.9711615,842.21136,329.8531,0.9780948,848.3796,370.6086,1.0,848.11285,412.80835,0.97822684,855.53595,455.712,0.9935315,839.51764,498.4602,0.9072133,800.5513,539.74133,0.9666874
755,839.91693,259.7663,1.0,825.87756,275.34058,1.0,850.1709,272.24078,1.0,821.8355,241.83238,1.0,811.0211,290.57663,1.0,851.6343,283.2111,1.0,832.4017,296.09744,0.9889848,840.1586,328.7784,1.0,847.2581,369.80148,1.0,847.93536,412.39548,0.97949195,855.7123,456.0568,0.9999619,841.31,500.92426,0.90222996,813.9856,550.26587,0.85638833
756,841.51245,260.03574,1.0,829.01855,275.8239,1.0,853.4915,274.28375,1.0,826.84784,240.58458,0.9052398,811.84906,289.16107,1.0,857.0973,284.99603,0.99425054,835.081,297.70297,0.94282836,840.0313,330.73578,1.0,845.6365,370.9254,1.0,847.7794,411.67865,0.9673677,856.0725,454.9751,1.0,844.8288,500.73538,0.9721499,823.3092,552.90375,0.96292794
757,843.657,252.9123,1.0,830.72565,269.48257,1.0,854.8142,270.15115,1.0,825.22217,241.37022,0.8057158,812.61554,288.87784,1.0,854.8327,283.49707,1.0,834.59326,296.72433,0.93533885,840.51825,329.9666,1.0,845.8433,370.68097,1.0,847.5103,412.22757,0.9771702,855.59424,456.50095,0.98724353,843.476,502.88254,0.9264518,821.44434,555.4683,0.9881673
758,839.96655,251.74368,1.0,828.4273,270.2639,1.0,851.70447,269.77374,1.0,824.1257,242.53249,0.7878618,812.47766,289.72174,1.0,853.3165,283.80765,1.0,833.7803,296.1669,0.9557665,840.13245,329.5993,1.0,846.0685,370.78604,1.0,847.89685,412.5139,0.9672812,855.53906,456.67072,0.98865175,843.6106,503.1169,0.9187502,821.8449,555.68744,0.9715217
759,839.65765,255.79109,1.0,828.7361,273.34152,1.0,851.8856,271.7197,1.0,826.0407,242.63892,0.7835743,813.0455,289.4046,1.0,854.6583,283.62527,1.0,834.38245,296.12158,0.9657798,840.0398,329.39636,1.0,845.77405,370.52518,1.0,847.75494,412.24887,0.97851247,855.34644,455.8404,1.0,843.58453,501.67093,0.95009536,823.1337,554.5368,0.98690516
760,839.12415,252.74693,1.0,828.7374,270.92947,1.0,851.20447,270.09225,1.0,828.28186,243.02333,0.6761303,813.6399,289.68768,1.0,854.1961,283.73895,1.0,834.6486,296.33023,0.9340691,840.3687,329.2733,1.0,845.9873,370.36154,1.0,847.10345,412.53897,0.9983438,854.27264,456.65485,0.96365273,840.9135,502.67334,0.86901736,819.3505,555.4599,1.0
761,838.7878,247.48462,1.0,825.4897,264.8006,1.0,849.47784,264.9096,1.0,824.0135,243.8242,0.115125924,813.0657,290.15924,1.0,853.7523,283.85748,1.0,834.3968,295.5881,0.8818223,840.7637,329.5552,0.9868744,846.2665,371.1002,1.0,847.3053,412.96674,0.9796923,854.5675,456.94543,0.9659443,841.5994,502.64877,0.8899487,819.75214,555.6292,1.0
762,838.519,247.33498,1.0,825.1288,262.75742,1.0,849.4671,262.5778,1.0,816.54987,263.0638,0.043572083,812.893,290.2974,1.0,853.883,284.08008,1.0,834.07697,295.6214,0.8840086,840.50165,329.67242,0.9886705,846.0184,370.9249,1.0,847.24713,412.64825,0.9759571,854.3978,456.6794,0.96725094,841.1135,502.0017,0.89010817,819.9496,554.90704,0.99612325
763,837.6317,243.78023,1.0,823.9785,260.2788,1.0,848.08075,260.29578,1.0,848.32544,240.89255,0.036311284,813.25366,290.84076,1.0,853.82684,285.1178,1.0,834.4187,297.11374,0.9376588,840.9835,330.74335,1.0,846.23944,371.84885,1.0,847.5496,412.68942,0.9713895,854.18384,456.4523,0.9685615,840.9471,502.6573,0.8529509,819.7589,555.8048,1.0
764,838.05457,247.16063,1.0,824.5166,262.44147,1.0,849.0676,262.7953,1.0,846.9169,240.56017,0.065352,813.2154,291.61432,1.0,854.7592,285.11316,1.0,835.09283,297.10773,0.92063373,841.2147,330.93353,1.0,846.30585,371.52896,1.0,847.3624,412.76086,0.97212285,854.1907,456.8234,0.95604736,840.7495,502.407,0.8673315,819.56433,555.6408,1.0
765,836.2479,247.22035,1.0,824.1499,262.9656,1.0,848.1515,262.28073,1.0,846.79535,241.0718,0.051802266,813.4801,292.36954,1.0,854.9099,285.69934,1.0,835.5406,298.0483,0.92513835,842.2926,332.45,1.0,846.6687,372.11453,1.0,847.28577,413.1839,0.9773772,853.47296,457.0402,0.95603645,840.2264,502.75793,0.8410096,819.43036,555.94604,1.0
766,835.5843,244.40398,1.0,824.0563,261.14258,1.0,846.6497,260.2835,1.0,846.7945,240.39046,0.04076676,813.2454,291.79263,1.0,854.2059,284.8244,0.9958559,834.86194,297.34058,0.96853334,841.4649,330.9283,0.99770945,846.4158,371.84204,1.0,847.24835,413.02145,0.97726524,853.592,456.7301,0.95155,840.2769,502.65198,0.8366299,819.55865,555.8382,1.0
767,833.04877,242.2723,1.0,822.1354,259.39154,1.0,846.0503,257.35764,1.0,845.40436,238.5193,0.042203918,813.1165,291.78564,1.0,853.33795,284.497,1.0,834.00073,297.73584,0.98066974,841.2261,330.6354,1.0,846.4637,371.3867,1.0,847.24365,412.79944,0.9742632,853.852,456.76074,0.95378816,840.1422,502.67447,0.83557385,819.56024,555.84625,1.0
768,833.4518,239.41504,1.0,822.19977,255.78186,1.0,845.2018,256.06396,1.0,844.8424,236.81535,0.026877305,813.24426,291.16446,1.0,853.0016,283.93268,0.9615294,833.9861,297.21692,0.97961843,841.09717,330.12427,0.98595244,846.2525,371.08533,1.0,847.2814,412.7486,0.97654283,853.3738,456.77963,0.95405513,839.7959,502.5879,0.82817686,819.3748,555.65125,1.0
769,833.4061,237.39542,1.0,823.25134,254.15681,1.0,844.7015,254.22096,1.0,810.6755,556.2029,0.024354836,813.34784,290.851,1.0,853.01025,283.96494,0.95757926,834.00836,297.6772,0.9871685,841.12823,330.4388,1.0,846.37744,371.29266,1.0,847.19147,412.6563,0.98519075,853.70374,456.65356,0.9581813,839.6603,502.6804,0.8184237,819.18665,555.6827,1.0
770,832.4047,237.13344,1.0,822.1631,253.65663,1.0,843.9507,253.53516,1.0,810.7043,556.5684,0.023724277,813.2669,291.216,1.0,852.9215,284.23993,0.9625721,833.7097,297.77795,0.99915487,841.1746,330.3938,0.9922548,846.42596,371.37775,1.0,847.29395,412.73828,0.983874,853.2811,456.72003,0.95463604,840.0354,503.02136,0.80959797,819.1128,556.19476,1.0
771,831.02155,237.65753,1.0,820.6357,254.12033,1.0,842.54285,253.79257,1.0,810.5374,555.84436,0.024406463,812.9183,291.8437,1.0,851.9432,284.63992,0.9425261,833.396,298.4165,0.9891072,840.8092,330.75168,1.0,846.3758,371.58765,1.0,847.2746,412.65823,0.9796583,853.59094,456.4471,0.9585244,839.6233,502.68124,0.8172545,819.5371,555.6758,1.0
772,829.5231,240.25003,1.0,819.15674,256.4573,1.0,842.56165,255.10289,1.0,810.6373,556.574,0.024352087,812.0502,292.6122,1.0,853.0045,285.22665,0.9187962,833.4877,298.56076,0.9963129,840.944,331.3805,1.0,846.39777,372.06757,1.0,847.3607,412.93964,0.98385,853.6694,456.7244,0.9552094,839.94275,502.98737,0.81686676,819.08954,556.2646,1.0
773,830.42834,250.71841,1.0,820.0866,266.3655,1.0,844.8038,266.2418,1.0,836.3037,243.72974,0.048408356,811.5514,292.79388,1.0,853.6869,285.98474,1.0,833.4653,299.18832,0.96778697,839.7878,331.76086,1.0,845.61444,372.03195,1.0,846.9592,412.33432,0.9810763,853.14966,455.6743,0.9658063,838.7891,500.88794,0.828346,818.6684,554.29,1.0
774,826.2165,251.34471,1.0,816.00226,267.19974,1.0,840.37396,268.29462,1.0,834.8348,243.90549,0.055014543,812.0106,295.07663,1.0,853.7818,286.8147,1.0,833.81665,302.23404,1.0,840.8929,334.40738,1.0,846.0739,373.98456,1.0,847.0964,413.2639,0.9701543,852.7224,457.0224,0.9729138,839.0544,503.0269,0.8439521,817.8183,556.4841,1.0
775,824.6489,247.25633,1.0,815.14294,263.84927,1.0,838.2224,263.2242,1.0,836.07776,244.39114,0.038700964,811.48254,295.3684,1.0,853.09784,286.43802,1.0,833.63306,302.1414,0.98238695,840.5886,334.6151,1.0,845.21387,374.38596,1.0,846.67175,413.95517,0.9964384,852.66223,457.7524,0.9896414,839.07623,503.40192,0.8633402,818.3124,556.8822,1.0
776,823.97473,246.43625,1.0,813.88275,262.56702,1.0,837.54016,259.7242,1.0,834.72437,239.77826,0.032315664,810.52234,295.31506,1.0,852.9453,285.84225,0.9762728,833.32196,300.76794,0.9700873,840.90765,334.9225,1.0,845.9077,374.70303,1.0,846.86523,413.51407,0.97133577,852.583,457.28348,0.9794237,838.8388,503.15634,0.851298,818.2412,556.8294,0.99488235
777,823.1208,244.41031,1.0,812.7923,260.50238,1.0,836.66785,257.92807,1.0,833.7146,237.67834,0.031248227,809.8055,295.47516,0.9995555,851.9091,284.95477,0.930033,833.07025,301.6846,0.9639435,840.70593,333.9514,1.0,846.25854,373.39963,1.0,847.4997,413.05112,0.9651332,852.9111,456.94565,0.96419376,838.8985,502.87003,0.8436011,818.264,556.7759,1.0
778,819.74445,239.30582,1.0,810.62427,256.5008,1.0,832.17413,252.5863,1.0,810.8981,557.14575,0.023324247,809.8704,294.781,0.96131146,851.049,284.13568,0.9437076,832.36176,299.00354,0.9774303,840.7688,332.6606,0.9975449,846.17114,372.6298,1.0,847.32385,413.23465,0.980581,852.87836,457.24646,0.9790582,838.89,502.9705,0.851184,818.2676,556.7265,1.0
779,819.6064,231.80437,1.0,809.9016,249.41328,1.0,831.5709,247.61237,1.0,810.82025,557.10364,0.022926906,809.909,294.22736,0.95464474,849.0056,283.30142,1.0,831.6452,299.56668,1.0,840.81915,331.83035,0.9658055,847.2139,372.4986,1.0,847.18744,413.16922,0.9759878,852.6643,457.22202,0.9804283,839.0314,503.20825,0.84611434,818.3618,556.76984,0.99627334
780,815.85474,218.79512,1.0,811.1093,238.73508,1.0,831.78503,232.08853,1.0,805.27295,271.3601,0.36222813,810.90186,300.25537,1.0,849.61163,284.52902,0.99742717,834.8604,302.05142,1.0,846.22314,333.9937,0.93214756,849.7329,373.48834,1.0,847.17596,413.85605,0.99757373,852.93427,457.78705,0.99218446,839.41565,503.62772,0.8576225,818.65314,556.47644,1.0
781,807.3975,213.31265,1.0,804.6345,232.0095,1.0,823.56024,224.69322,0.9614393,795.5539,289.4914,0.7080562,814.01514,306.837,1.0,847.2033,288.42004,1.0,836.8761,304.14197,1.0,849.2544,335.18146,1.0,849.7508,375.31046,1.0,847.78314,414.80124,1.0,854.372,458.59824,0.99311274,841.49567,503.2755,0.86784315,818.8223,555.77496,1.0
782,781.86847,226.2049,1.0,784.30963,244.23206,1.0,800.06635,231.3855,1.0,783.0743,307.1207,0.8552656,810.8345,316.15125,1.0,834.7003,289.89722,1.0,832.13477,308.0572,1.0,851.32635,337.17,0.98515683,854.095,376.75934,0.9610279,851.0803,415.77228,1.0,859.1017,460.3279,1.0,845.3725,503.90778,0.9179476,819.63043,554.8109,1.0
783,758.29114,237.09093,1.0,765.30145,254.40332,1.0,777.8437,240.827,1.0,778.4607,320.86288,0.7997378,805.5092,321.26666,1.0,825.1469,295.06143,0.9807946,824.2822,312.71835,1.0,848.4527,338.44003,0.977514,856.8603,378.07526,0.9534456,854.1661,416.5113,1.0,864.47906,459.59616,1.0,853.4658,505.4205,0.96043974,823.94714,552.6414,1.0
784,750.5203,242.06898,1.0,756.73175,259.38583,1.0,768.7961,245.28761,1.0,770.75916,320.17807,0.8036091,798.6702,322.7589,1.0,819.0343,295.4204,0.9993157,817.13354,313.98883,1.0,843.831,337.1157,0.99587816,855.1087,376.20898,0.9527865,854.07306,416.07513,1.0,864.9329,458.99554,1.0,854.6104,504.91135,0.9294439,824.8762,552.18066,1.0
785,747.8571,248.93265,1.0,754.24524,267.725,1.0,766.9698,250.85527,1.0,765.3945,319.53464,0.7621691,791.93884,325.0477,1.0,812.34906,297.2521,0.98841363,810.47955,315.9252,1.0,840.348,336.12738,0.95788044,855.1939,375.2134,0.9620976,854.64954,413.94037,1.0,865.95245,456.42062,0.9819461,855.6417,503.4325,0.86099964,826.0347,551.9178,1.0
786,750.5253,253.93654,1.0,756.8562,271.33313,1.0,768.6002,256.49976,1.0,763.88464,317.9015,0.8957845,788.1294,327.44028,1.0,809.15546,297.7249,0.9680829,806.62744,316.88428,1.0,836.13904,335.16827,0.97152853,855.50653,370.57727,0.96823055,857.88904,410.31073,1.0,873.0877,452.63345,1.0,865.1648,500.7221,0.9169419,833.88544,548.60034,0.8757649
787,768.00745,246.64305,1.0,771.6233,266.07272,1.0,786.1972,251.25757,1.0,760.93915,300.9511,0.82828444,784.81976,324.31253,1.0,810.501,295.56555,0.9907902,805.34894,315.1855,1.0,834.33777,334.20596,1.0,853.9377,368.85925,1.0,857.92804,405.91974,1.0,873.6441,448.58975,0.90863854,875.39996,495.776,0.94505745,855.2954,546.0681,0.8778249
788,775.46826,254.54393,1.0,779.8615,272.7913,0.97757286,792.7811,259.0472,1.0,759.30524,293.02002,0.8301327,781.83594,325.56223,1.0,807.3702,293.57053,1.0,802.8997,314.01425,1.0,832.8686,334.08994,0.99588877,849.6708,367.6773,1.0,855.642,403.65607,1.0,873.333,447.3432,0.93992287,874.0074,494.16867,0.93501914,849.00586,542.98755,0.89180034
789,780.67993,259.75525,1.0,780.3481,279.39264,0.91281766,796.75287,264.8635,1.0,756.8071,282.95474,0.7860375,778.4899,322.63467,0.9941887,805.22217,290.27408,1.0,800.4669,311.55533,1.0,829.6557,331.3219,1.0,848.1266,365.37625,1.0,853.8477,401.21072,0.9955803,871.1525,444.93332,0.98589694,874.5147,491.1757,0.9502795,851.7732,541.1999,0.9870906
790,785.86237,258.46844,1.0,784.35675,279.17014,1.0,800.4662,264.17258,1.0,750.58276,273.91605,1.0,771.26825,316.31625,0.9594967,800.54663,284.6503,0.93393433,793.43286,304.88284,1.0,822.57745,326.74307,0.9655657,844.8948,357.6497,1.0,854.9221,395.29224,0.97828394,867.5992,438.81204,0.9433916,870.9185,486.82413,0.8475448,856.5305,540.08636,1.0
791,770.472,256.57404,1.0,770.8544,275.95016,1.0,785.83215,260.12976,1.0,741.9674,276.65897,1.0,766.48395,317.46054,1.0,793.0684,284.0092,0.93184024,789.28503,306.42316,1.0,819.7132,324.9642,0.9528259,843.5479,353.2066,1.0,854.4413,388.24625,0.9829671,866.1273,433.13123,0.95351183,866.5282,478.60416,0.9061485,856.7534,533.8434,0.92219156
792,744.84393,255.34456,1.0,751.51495,273.48093,1.0,762.3218,255.49287,1.0,737.7765,296.08478,0.6565534,766.8678,320.93628,0.9870289,785.0259,284.8111,0.97953236,784.8076,307.50195,1.0,817.63776,319.09738,0.9397658,844.4877,346.78973,1.0,854.37756,383.13687,0.90960276,866.6311,426.3764,0.92778563,869.53253,472.26892,0.91285074,860.6876,527.4772,1.0
793,710.2309,267.05685,1.0,725.24475,281.01868,1.0,729.90955,261.5581,1.0,737.74896,319.62585,0.89391774,771.26685,324.9132,1.0,774.23724,293.3987,0.87561655,782.02155,309.74612,1.0,818.59045,313.6087,0.9957998,847.4009,341.03833,1.0,854.224,378.85452,0.8785741,866.2422,420.2331,0.90529287,869.79346,466.10327,0.8582472,862.901,521.29816,1.0
794,699.84143,270.2904,1.0,714.4321,283.86514,1.0,718.60834,263.6951,1.0,732.8273,322.7296,0.80766195,766.96747,324.26257,0.9900492,771.7623,292.88834,0.8348631,777.4877,308.5378,1.0,815.0061,311.66516,0.9859237,846.0124,336.21957,1.0,852.94244,374.97675,0.93936443,865.0016,418.68808,0.8485342,874.91626,463.72247,0.8788511,874.32294,519.6516,0.9901491
795,699.70935,262.6899,1.0,713.92163,277.5261,1.0,717.01324,258.297,1.0,728.71136,324.5803,0.8487037,765.4228,322.47742,1.0,769.7523,290.367,0.879741,775.0836,305.73163,1.0,812.74164,308.04953,1.0,842.9839,333.6081,1.0,850.1413,373.1045,0.995993,860.0095,419.3001,0.9055518,871.4026,466.10962,0.8132992,877.4851,522.5344,1.0
796,699.0818,267.53833,1.0,713.9384,282.50787,1.0,717.33954,261.70355,1.0,721.4212,322.68332,0.9416833,757.66705,326.30536,1.0,763.14526,293.91473,0.9792288,769.399,310.57697,1.0,807.2485,310.07883,1.0,840.8019,332.26364,1.0,850.7931,371.63196,0.964472,859.2923,417.9812,0.8992598,868.83374,464.90436,0.83456284,877.41174,522.02856,1.0
797,692.4502,279.3075,1.0,707.36743,293.26096,1.0,711.6388,273.22626,1.0,719.1415,328.7473,0.5770957,751.4153,327.2939,0.9674485,754.5603,295.64078,0.8485324,762.5503,311.99966,1.0,802.0542,310.01382,1.0,839.3222,330.59872,1.0,850.68994,370.3598,0.967943,863.3994,416.31512,0.88800174,870.4223,461.64536,0.832293,876.91345,519.69507,1.0
